Fecha,Precio_USD,ID,Symbol,Nombre,Market_Cap,24h_Volume
2019-01-02,5.9874665684110315,binancecoin,bnb,BNB,863221330,20250617
2019-01-03,6.057146526181886,binancecoin,bnb,BNB,874914238,25749501
2019-01-04,5.800075782066762,binancecoin,bnb,BNB,837887454,16772990
2019-01-05,5.967081320596118,binancecoin,bnb,BNB,862767566,24550945
2019-01-06,5.913821247636739,binancecoin,bnb,BNB,854343865,33720095
2019-01-07,6.266730706003717,binancecoin,bnb,BNB,905101272,44727778
2019-01-08,6.208209629941413,binancecoin,bnb,BNB,896079437,29924667
2019-01-09,6.572794064509067,binancecoin,bnb,BNB,949451442,53175943
2019-01-10,6.5124285245428695,binancecoin,bnb,BNB,932116117,64385829
2019-01-11,5.839214504196487,binancecoin,bnb,BNB,843867607,48444058
2019-01-12,5.967149015501651,binancecoin,bnb,BNB,858086715,38468727
2019-01-13,5.8732342791240075,binancecoin,bnb,BNB,848352643,31010060
2019-01-14,5.477064188101444,binancecoin,bnb,BNB,791125231,19869758
2019-01-15,6.007889287140829,binancecoin,bnb,BNB,865870579,32637415
2019-01-16,5.8263895206053595,binancecoin,bnb,BNB,836972571,27558825
2019-01-17,6.060378577285266,binancecoin,bnb,BNB,875623955,37246934
2019-01-18,6.293633735615159,binancecoin,bnb,BNB,908980505,36717390
2019-01-19,6.454659338331284,binancecoin,bnb,BNB,932231950,38221945
2019-01-20,6.528987758493639,binancecoin,bnb,BNB,943088563,32231147
2019-01-21,6.400002633493051,binancecoin,bnb,BNB,924843287,32852311
2019-01-22,6.488161356916699,binancecoin,bnb,BNB,937294752,34108855
2019-01-23,6.449001721640825,binancecoin,bnb,BNB,930093998,33172193
2019-01-24,6.4439656198170905,binancecoin,bnb,BNB,926816549,36033504
2019-01-25,6.431368873552383,binancecoin,bnb,BNB,929515668,25112669
2019-01-26,6.676620475978288,binancecoin,bnb,BNB,964393101,41426440
2019-01-27,6.938391869121193,binancecoin,bnb,BNB,1002204225,45776064
2019-01-28,7.024177888991181,binancecoin,bnb,BNB,1018634228,56051898
2019-01-29,6.157827943995112,binancecoin,bnb,BNB,891822520,67014938
2019-01-30,6.261472456060682,binancecoin,bnb,BNB,904087868,56355880
2019-01-31,6.135494736278872,binancecoin,bnb,BNB,886231112,41083004
2019-02-01,6.229535197691113,binancecoin,bnb,BNB,899814627,51789005
2019-02-02,6.525885219808578,binancecoin,bnb,BNB,943085781,55173635
2019-02-03,6.885857279111115,binancecoin,bnb,BNB,994615955,63752961
2019-02-04,6.728319463808856,binancecoin,bnb,BNB,981881034,70050588
2019-02-05,7.056569561143419,binancecoin,bnb,BNB,1019274201,78011771
2019-02-06,7.703485697878958,binancecoin,bnb,BNB,1117271761,102929718
2019-02-07,7.99889295422142,binancecoin,bnb,BNB,1154130751,127535275
2019-02-08,7.747491631619388,binancecoin,bnb,BNB,1119073265,92044067
2019-02-09,8.57534676393758,binancecoin,bnb,BNB,1238651393,103365663
2019-02-10,8.83246561127322,binancecoin,bnb,BNB,1275790488,106057509
2019-02-11,9.004684246917996,binancecoin,bnb,BNB,1292369337,138758410
2019-02-12,9.399578400848789,binancecoin,bnb,BNB,1357706132,145656086
2019-02-13,9.29019706330998,binancecoin,bnb,BNB,1350152715,116196069
2019-02-14,8.845295322298389,binancecoin,bnb,BNB,1277643654,104438607
2019-02-15,8.691700484882682,binancecoin,bnb,BNB,1251539499,81113577
2019-02-16,9.260806466759771,binancecoin,bnb,BNB,1337661455,83134182
2019-02-17,9.082714918127778,binancecoin,bnb,BNB,1313189982,76132713
2019-02-18,9.208255059740523,binancecoin,bnb,BNB,1328906712,63513820
2019-02-19,9.556665976531534,binancecoin,bnb,BNB,1380396380,89244306
2019-02-20,10.483971515376131,binancecoin,bnb,BNB,1514339453,114786491
2019-02-21,11.089336196890757,binancecoin,bnb,BNB,1601780326,131715216
2019-02-22,10.416549797453282,binancecoin,bnb,BNB,1504486906,95826113
2019-02-23,10.77038045704381,binancecoin,bnb,BNB,1555709306,91206857
2019-02-24,10.648611505285574,binancecoin,bnb,BNB,1538120596,90622220
2019-02-25,10.086822325864507,binancecoin,bnb,BNB,1464562398,107459433
2019-02-26,9.688867286800846,binancecoin,bnb,BNB,1399491973,153069825
2019-02-27,9.421308285129433,binancecoin,bnb,BNB,1360844868,83462864
2019-02-28,9.819080867304683,binancecoin,bnb,BNB,1420171312,85185303
2019-03-01,10.254160725549326,binancecoin,bnb,BNB,1488164310,117695463
2019-03-02,11.254433050674296,binancecoin,bnb,BNB,1623998558,116289675
2019-03-03,11.675098940490939,binancecoin,bnb,BNB,1686382111,110990177
2019-03-04,11.310266370856954,binancecoin,bnb,BNB,1632056854,98128998
2019-03-05,11.422684008294041,binancecoin,bnb,BNB,1649930184,72915267
2019-03-06,13.632378355605656,binancecoin,bnb,BNB,1966673746,241795890
2019-03-07,14.484805526745651,binancecoin,bnb,BNB,2081209809,174878390
2019-03-08,14.914607987267251,binancecoin,bnb,BNB,2153066820,255895242
2019-03-09,14.182604227795105,binancecoin,bnb,BNB,2039124309,229444554
2019-03-10,14.486009181260131,binancecoin,bnb,BNB,2092314032,154269493
2019-03-11,14.392014579915342,binancecoin,bnb,BNB,2078720950,134004302
2019-03-12,14.32642352984074,binancecoin,bnb,BNB,2065952584,168782322
2019-03-13,15.201552878464657,binancecoin,bnb,BNB,2213310829,185520197
2019-03-14,14.964298646707677,binancecoin,bnb,BNB,2162875299,149568660
2019-03-15,14.8470688206058,binancecoin,bnb,BNB,2148221153,146417977
2019-03-16,14.8815686728999,binancecoin,bnb,BNB,2149727573,142555940
2019-03-17,15.990027347561629,binancecoin,bnb,BNB,2310174527,146179693
2019-03-18,15.597596531360292,binancecoin,bnb,BNB,2253087911,124009261
2019-03-19,15.518007075444745,binancecoin,bnb,BNB,2241879577,113662733
2019-03-20,15.425372141185454,binancecoin,bnb,BNB,2227786284,220909686
2019-03-21,15.155898465256703,binancecoin,bnb,BNB,2189168003,143502678
2019-03-22,14.385688435290863,binancecoin,bnb,BNB,2078022182,162136678
2019-03-23,15.176955297132128,binancecoin,bnb,BNB,2192221402,146333090
2019-03-24,15.137508738888764,binancecoin,bnb,BNB,2185889843,116868631
2019-03-25,17.150104271536645,binancecoin,bnb,BNB,2477219277,272128059
2019-03-26,16.77942018793038,binancecoin,bnb,BNB,2424104547,157090025
2019-03-27,16.268110250804412,binancecoin,bnb,BNB,2345207328,229456792
2019-03-28,16.58850726025189,binancecoin,bnb,BNB,2395580402,186579891
2019-03-29,16.584638554380838,binancecoin,bnb,BNB,2395537703,231920283
2019-03-30,16.483646560622606,binancecoin,bnb,BNB,2375698247,130896316
2019-03-31,16.82370971789498,binancecoin,bnb,BNB,2428819888,193916084
2019-04-01,17.38018693909712,binancecoin,bnb,BNB,2518457976,220740527
2019-04-02,17.885604909278115,binancecoin,bnb,BNB,2573847249,147938499
2019-04-03,19.723220464600725,binancecoin,bnb,BNB,2850629840,231738006
2019-04-04,18.780300973064087,binancecoin,bnb,BNB,2688621470,297303360
2019-04-05,19.18575709967399,binancecoin,bnb,BNB,2771011958,183556226
2019-04-06,19.335028738498895,binancecoin,bnb,BNB,2792616067,229849483
2019-04-07,19.185211317873836,binancecoin,bnb,BNB,2765669698,205714907
2019-04-08,19.112195366874655,binancecoin,bnb,BNB,2753819522,196740286
2019-04-09,18.05550689081231,binancecoin,bnb,BNB,2607455767,141666070
2019-04-10,18.35060702383248,binancecoin,bnb,BNB,2650892693,160615366
2019-04-11,18.262366567516782,binancecoin,bnb,BNB,2639684281,228284021
2019-04-12,17.69181072658606,binancecoin,bnb,BNB,2556784854,201908378
2019-04-13,18.23038877069646,binancecoin,bnb,BNB,2634084588,212914736
2019-04-14,18.652397835403228,binancecoin,bnb,BNB,2676266097,171510644
2019-04-15,19.32047992978151,binancecoin,bnb,BNB,2788134174,237222536
2019-04-16,19.399366093646425,binancecoin,bnb,BNB,2801185465,189561598
2019-04-17,19.782133501274508,binancecoin,bnb,BNB,2848015640,147526522
2019-04-18,19.57311586987804,binancecoin,bnb,BNB,2827594277,228922061
2019-04-19,21.70863673202353,binancecoin,bnb,BNB,3177194444,430563010
2019-04-20,24.308665235525034,binancecoin,bnb,BNB,3519431434,275138624
2019-04-21,24.94026494704474,binancecoin,bnb,BNB,3602563706,346737465
2019-04-22,24.207759503641206,binancecoin,bnb,BNB,3495540287,304349171
2019-04-23,23.92644832650058,binancecoin,bnb,BNB,3455401525,348689910
2019-04-24,22.8959248020398,binancecoin,bnb,BNB,3291551603,308701838
2019-04-25,23.09418229216174,binancecoin,bnb,BNB,3323966724,361984107
2019-04-26,22.25656479628978,binancecoin,bnb,BNB,3206899265,336477284
2019-04-27,22.977006202065542,binancecoin,bnb,BNB,3300143640,361026708
2019-04-28,22.31561097766688,binancecoin,bnb,BNB,3218331551,277553530
2019-04-29,22.852493647101323,binancecoin,bnb,BNB,3297388872,207004381
2019-04-30,21.57229994825935,binancecoin,bnb,BNB,3117991943,277563434
2019-05-01,21.766770021902875,binancecoin,bnb,BNB,3142590563,270198561
2019-05-02,21.77171026141927,binancecoin,bnb,BNB,3144060673,171225834
2019-05-03,23.387328760664303,binancecoin,bnb,BNB,3381322841,241322881
2019-05-04,23.59959420968836,binancecoin,bnb,BNB,3417551252,276097497
2019-05-05,22.73977035542812,binancecoin,bnb,BNB,3284597877,244099547
2019-05-06,22.84671087167752,binancecoin,bnb,BNB,3303686369,244837347
2019-05-07,22.11265107797972,binancecoin,bnb,BNB,3193049752,224349545
2019-05-08,21.381396327791222,binancecoin,bnb,BNB,3105083982,176758091
2019-05-09,20.597111887211472,binancecoin,bnb,BNB,2973223295,250990334
2019-05-10,18.739690177504908,binancecoin,bnb,BNB,2707546841,218313189
2019-05-11,19.55523566423102,binancecoin,bnb,BNB,2824317176,200023697
2019-05-12,21.310738461675005,binancecoin,bnb,BNB,3092697671,330046924
2019-05-13,20.774627305309703,binancecoin,bnb,BNB,2995728887,319474014
2019-05-14,23.494483516733272,binancecoin,bnb,BNB,3388558414,430970519
2019-05-15,23.53717172417841,binancecoin,bnb,BNB,3401435137,379776002
2019-05-16,26.96507654803513,binancecoin,bnb,BNB,3885141797,344136964
2019-05-17,26.476835855907055,binancecoin,bnb,BNB,3829113201,503936155
2019-05-18,25.708477735885776,binancecoin,bnb,BNB,3699068209,386557682
2019-05-19,28.95589218370736,binancecoin,bnb,BNB,4182484650,440764805
2019-05-20,29.214251300313293,binancecoin,bnb,BNB,4217095485,494012446
2019-05-21,29.130179499276746,binancecoin,bnb,BNB,4195258964,233737710
2019-05-22,32.402365184837116,binancecoin,bnb,BNB,4682632626,631510663
2019-05-23,31.346852330361315,binancecoin,bnb,BNB,4532588998,475978203
2019-05-24,31.677314092966217,binancecoin,bnb,BNB,4573106102,393000478
2019-05-25,34.05990832438422,binancecoin,bnb,BNB,4912471072,649817595
2019-05-26,35.12279275400274,binancecoin,bnb,BNB,5058092552,643226244
2019-05-27,33.535238582609956,binancecoin,bnb,BNB,4837563400,498163560
2019-05-28,34.239340518309035,binancecoin,bnb,BNB,4942744068,333446099
2019-05-29,33.122360925960365,binancecoin,bnb,BNB,4783537313,509306284
2019-05-30,33.606453476083296,binancecoin,bnb,BNB,4847361038,448618231
2019-05-31,31.761559971754373,binancecoin,bnb,BNB,4597989593,519785080
2019-06-01,32.93210777753538,binancecoin,bnb,BNB,4754217793,531371228
2019-06-02,32.9216510778764,binancecoin,bnb,BNB,4754649186,662297259
2019-06-03,33.229542163859946,binancecoin,bnb,BNB,4799627084,443583022
2019-06-04,30.9093052440002,binancecoin,bnb,BNB,4461319664,444207615
2019-06-05,29.117035180370003,binancecoin,bnb,BNB,4203191258,416101388
2019-06-06,30.98179914613863,binancecoin,bnb,BNB,4482433777,515882642
2019-06-07,31.318912227337293,binancecoin,bnb,BNB,4523473382,477899580
2019-06-08,31.608173874964113,binancecoin,bnb,BNB,4569677452,345449209
2019-06-09,31.855742079438834,binancecoin,bnb,BNB,4603480351,387396567
2019-06-10,30.25359142217133,binancecoin,bnb,BNB,4369928612,364302505
2019-06-11,32.08186418452176,binancecoin,bnb,BNB,4631047360,460737919
2019-06-12,31.97493864049523,binancecoin,bnb,BNB,4618565686,420453329
2019-06-13,34.9388429708274,binancecoin,bnb,BNB,5023100993,541231338
2019-06-14,35.06496913774314,binancecoin,bnb,BNB,4911356614,610526678
2019-06-15,32.53511291051955,binancecoin,bnb,BNB,4571563043,729707610
2019-06-16,32.73662175929157,binancecoin,bnb,BNB,4595064196,308517145
2019-06-17,32.29551616334512,binancecoin,bnb,BNB,4534968212,485544582
2019-06-18,33.82649909972988,binancecoin,bnb,BNB,4748959734,465666757
2019-06-19,34.490303122087795,binancecoin,bnb,BNB,4833090693,569015628
2019-06-20,35.25139482130743,binancecoin,bnb,BNB,4950135106,636637447
2019-06-21,36.82998150037514,binancecoin,bnb,BNB,5157341617,554034951
2019-06-22,38.91793858342014,binancecoin,bnb,BNB,5444559979,540952870
2019-06-23,37.926144365897606,binancecoin,bnb,BNB,5317366191,458420127
2019-06-24,37.28550830263468,binancecoin,bnb,BNB,5230849015,505906463
2019-06-25,37.527680217591055,binancecoin,bnb,BNB,5264089616,469235896
2019-06-26,36.11575407972535,binancecoin,bnb,BNB,5066153058,325608881
2019-06-27,35.746328940183346,binancecoin,bnb,BNB,5010433484,478806888
2019-06-28,33.98946094586673,binancecoin,bnb,BNB,4751801260,398518850
2019-06-29,34.440175083617284,binancecoin,bnb,BNB,4834384845,309098476
2019-06-30,35.5700040292038,binancecoin,bnb,BNB,5001220258,354473586
2019-07-01,32.08944679833465,binancecoin,bnb,BNB,4511665471,261834959
2019-07-02,33.258469954070044,binancecoin,bnb,BNB,4663169792,284896198
2019-07-03,31.871920677090532,binancecoin,bnb,BNB,4467346461,335470974
2019-07-04,32.589470734468485,binancecoin,bnb,BNB,4572105241,279468185
2019-07-05,33.22910267314982,binancecoin,bnb,BNB,4659887619,339615577
2019-07-06,32.69095244848287,binancecoin,bnb,BNB,4588827809,246047340
2019-07-07,32.714424385525504,binancecoin,bnb,BNB,4597167665,214684254
2019-07-08,33.06562097291882,binancecoin,bnb,BNB,4638830309,188520942
2019-07-09,33.41995235007216,binancecoin,bnb,BNB,4684838627,257515081
2019-07-10,32.53941803550763,binancecoin,bnb,BNB,4566488798,206210576
2019-07-11,31.37039574069432,binancecoin,bnb,BNB,4407009412,257707408
2019-07-12,29.47546617806322,binancecoin,bnb,BNB,4119531544,204760017
2019-07-13,32.0463382617632,binancecoin,bnb,BNB,4469994675,394444012
2019-07-14,31.572765100961472,binancecoin,bnb,BNB,4394416140,261655985
2019-07-15,28.433096105009277,binancecoin,bnb,BNB,3972548359,251891277
2019-07-16,28.367249931948486,binancecoin,bnb,BNB,3957842252,200366016
2019-07-17,25.201075044884668,binancecoin,bnb,BNB,3517761488,392803308
2019-07-18,27.54721821016101,binancecoin,bnb,BNB,3847535318,502199697
2019-07-19,29.094265415457144,binancecoin,bnb,BNB,4551855723,629518301
2019-07-20,29.103301283974627,binancecoin,bnb,BNB,4524310519,419908991
2019-07-21,31.07522343400771,binancecoin,bnb,BNB,4805485666,347050071
2019-07-22,30.392303295556303,binancecoin,bnb,BNB,4727428070,251847154
2019-07-23,30.73883061193632,binancecoin,bnb,BNB,4273525246,365423407
2019-07-24,29.57406676579113,binancecoin,bnb,BNB,4599853134,288969810
2019-07-25,29.022332006413677,binancecoin,bnb,BNB,4516686409,241669214
2019-07-26,28.87914024739794,binancecoin,bnb,BNB,4506614256,289095454
2019-07-27,28.88800672217171,binancecoin,bnb,BNB,4494887897,211930046
2019-07-28,27.637315402218466,binancecoin,bnb,BNB,4297571121,179597575
2019-07-29,27.73059671698608,binancecoin,bnb,BNB,4314964481,192889941
2019-07-30,27.016691528333105,binancecoin,bnb,BNB,4194357406,163244169
2019-07-31,26.713071813819173,binancecoin,bnb,BNB,4156576659,166536897
2019-08-01,27.723232505332756,binancecoin,bnb,BNB,4308951831,205603769
2019-08-02,28.73351770843936,binancecoin,bnb,BNB,4466200112,248683854
2019-08-03,27.868246822690274,binancecoin,bnb,BNB,4335075972,192224106
2019-08-04,27.72111323933165,binancecoin,bnb,BNB,4311679119,133399579
2019-08-05,27.373793405615487,binancecoin,bnb,BNB,4258791236,131325705
2019-08-06,27.849794806222224,binancecoin,bnb,BNB,4333157157,167988088
2019-08-07,27.639656229093095,binancecoin,bnb,BNB,4285441779,183656050
2019-08-08,29.58785561959907,binancecoin,bnb,BNB,4599574626,298145570
2019-08-09,31.39623531954035,binancecoin,bnb,BNB,4905725072,363145977
2019-08-10,29.7407859153171,binancecoin,bnb,BNB,4622750237,208858962
2019-08-11,29.593512248244945,binancecoin,bnb,BNB,4605969733,224362376
2019-08-12,30.219454448788586,binancecoin,bnb,BNB,4697767187,242894746
2019-08-13,30.147418023961,binancecoin,bnb,BNB,4689030304,271495248
2019-08-14,29.424399733430604,binancecoin,bnb,BNB,4576574416,221058562
2019-08-15,26.86054819695887,binancecoin,bnb,BNB,4165543779,223457498
2019-08-16,28.08213542589457,binancecoin,bnb,BNB,4367803038,216142177
2019-08-17,27.46621678364831,binancecoin,bnb,BNB,4273471980,180946074
2019-08-18,27.45044934398281,binancecoin,bnb,BNB,4270650928,180575010
2019-08-19,27.882349332577377,binancecoin,bnb,BNB,4336728965,202612799
2019-08-20,28.86852452989437,binancecoin,bnb,BNB,4490115414,221446916
2019-08-21,28.029166430562192,binancecoin,bnb,BNB,4357721881,201300051
2019-08-22,26.91143437006359,binancecoin,bnb,BNB,4185784962,185975146
2019-08-23,27.04457596584904,binancecoin,bnb,BNB,4205397694,201586318
2019-08-24,26.994913636680277,binancecoin,bnb,BNB,4201016649,173283971
2019-08-25,26.290803293843584,binancecoin,bnb,BNB,4089185126,101381026
2019-08-26,26.044082906401442,binancecoin,bnb,BNB,4050116267,135627428
2019-08-27,26.028820815637697,binancecoin,bnb,BNB,4052311061,288888691
2019-08-28,25.598756335697995,binancecoin,bnb,BNB,3981389946,180761295
2019-08-29,23.470662691137793,binancecoin,bnb,BNB,3649903448,191707533
2019-08-30,21.78184136956019,binancecoin,bnb,BNB,3391602183,182628052
2019-08-31,22.192856638190957,binancecoin,bnb,BNB,3451891491,180505731
2019-09-01,21.13552442487948,binancecoin,bnb,BNB,3301687996,161113947
2019-09-02,21.438610114224364,binancecoin,bnb,BNB,3333917857,155456572
2019-09-03,22.660341307040724,binancecoin,bnb,BNB,3524515002,225699512
2019-09-04,22.397000784809897,binancecoin,bnb,BNB,3483555883,168057219
2019-09-05,21.640177975581818,binancecoin,bnb,BNB,3363823340,138391170
2019-09-06,22.711985916020357,binancecoin,bnb,BNB,3535644062,240497988
2019-09-07,22.182333527545538,binancecoin,bnb,BNB,3451665409,221300246
2019-09-08,22.405261559837967,binancecoin,bnb,BNB,3484794625,177772830
2019-09-09,22.41198331530781,binancecoin,bnb,BNB,3483513402,163988232
2019-09-10,22.132223225463076,binancecoin,bnb,BNB,3444196652,129896009
2019-09-11,21.79884095165479,binancecoin,bnb,BNB,3389666393,132256912
2019-09-12,20.743634713075046,binancecoin,bnb,BNB,3226703937,100902205
2019-09-13,20.802050149098662,binancecoin,bnb,BNB,3235151260,165546128
2019-09-14,20.79882402829103,binancecoin,bnb,BNB,3234398477,172255194
2019-09-15,21.00328637795174,binancecoin,bnb,BNB,3266441900,136850787
2019-09-16,20.37333835182006,binancecoin,bnb,BNB,3168780324,98172597
2019-09-17,20.236668039500803,binancecoin,bnb,BNB,3142929831,116016460
2019-09-18,21.100079022468687,binancecoin,bnb,BNB,3288411889,188263369
2019-09-19,22.07089602274126,binancecoin,bnb,BNB,3432363359,303226671
2019-09-20,21.52942091072633,binancecoin,bnb,BNB,3346456476,209186258
2019-09-21,21.274946020551244,binancecoin,bnb,BNB,3308583744,151104349
2019-09-22,20.952862390413546,binancecoin,bnb,BNB,3260201288,152366529
2019-09-23,20.386317625786912,binancecoin,bnb,BNB,3172781422,107935117
2019-09-24,19.295565446060348,binancecoin,bnb,BNB,2998456699,132462987
2019-09-25,16.539149492885993,binancecoin,bnb,BNB,2602805742,244742653
2019-09-26,16.06705840939312,binancecoin,bnb,BNB,2500762233,155531906
2019-09-27,15.305145795446741,binancecoin,bnb,BNB,2380512069,144258373
2019-09-28,15.636151950460764,binancecoin,bnb,BNB,2435098281,134892136
2019-09-29,15.762523864743166,binancecoin,bnb,BNB,2451651150,129681853
2019-09-30,15.25344192048347,binancecoin,bnb,BNB,2375227666,106615424
2019-10-01,15.774018647075495,binancecoin,bnb,BNB,2453809747,122713778
2019-10-02,15.851400004686669,binancecoin,bnb,BNB,2465857249,111563896
2019-10-03,15.864912011776225,binancecoin,bnb,BNB,2467604793,112129098
2019-10-04,15.658669606856666,binancecoin,bnb,BNB,2436210728,119816855
2019-10-05,15.640221105914357,binancecoin,bnb,BNB,2433033443,122132170
2019-10-06,15.698543163499648,binancecoin,bnb,BNB,2437851688,130427428
2019-10-07,15.069978062749174,binancecoin,bnb,BNB,2343934845,108224650
2019-10-08,16.064787752520967,binancecoin,bnb,BNB,2498664282,124958480
2019-10-09,15.999440752637808,binancecoin,bnb,BNB,2488914255,149960976
2019-10-10,17.7717067476257,binancecoin,bnb,BNB,2764149180,266954040
2019-10-11,17.565446473346064,binancecoin,bnb,BNB,2732071806,216512836
2019-10-12,16.56807401757623,binancecoin,bnb,BNB,2576943773,183367679
2019-10-13,17.235832679975076,binancecoin,bnb,BNB,2680999297,220552544
2019-10-14,18.25621591466084,binancecoin,bnb,BNB,2840945535,255918584
2019-10-15,18.404843678815887,binancecoin,bnb,BNB,2867379837,232507149
2019-10-16,18.39617917788521,binancecoin,bnb,BNB,2862318783,184699379
2019-10-17,17.76674876061258,binancecoin,bnb,BNB,2764149805,199939156
2019-10-18,18.50818812059558,binancecoin,bnb,BNB,2876357780,238519214
2019-10-19,18.213555330073554,binancecoin,bnb,BNB,2832784900,200783188
2019-10-20,18.178637973531558,binancecoin,bnb,BNB,2819337301,225707240
2019-10-21,18.439964868648946,binancecoin,bnb,BNB,2860937975,219624171
2019-10-22,18.270884965957617,binancecoin,bnb,BNB,2839090495,170907976
2019-10-23,18.197304034770486,binancecoin,bnb,BNB,2829837000,222405398
2019-10-24,16.660830564258255,binancecoin,bnb,BNB,2586896306,138680474
2019-10-25,16.981693263705985,binancecoin,bnb,BNB,2636185044,173490599
2019-10-26,18.56408198171964,binancecoin,bnb,BNB,2882102568,320501999
2019-10-27,18.863273715830854,binancecoin,bnb,BNB,2927524096,271102380
2019-10-28,19.265593913477083,binancecoin,bnb,BNB,2996507151,270150663
2019-10-29,19.871274234837244,binancecoin,bnb,BNB,3085921195,261546869
2019-10-30,20.673757550541676,binancecoin,bnb,BNB,3214526917,245699200
2019-10-31,20.022760244978603,binancecoin,bnb,BNB,3114274313,227250569
2019-11-01,19.933305188368156,binancecoin,bnb,BNB,3060506252,243111390
2019-11-02,20.04647032727917,binancecoin,bnb,BNB,3065691360,208100622
2019-11-03,20.204883887569107,binancecoin,bnb,BNB,3101344759,249670352
2019-11-04,20.13726362437605,binancecoin,bnb,BNB,3091534820,254113226
2019-11-05,20.620731101504756,binancecoin,bnb,BNB,3168289034,216732807
2019-11-06,20.6429763650443,binancecoin,bnb,BNB,3167283072,260609369
2019-11-07,20.657758829943102,binancecoin,bnb,BNB,3170445921,191129830
2019-11-08,20.40350094227934,binancecoin,bnb,BNB,3130183685,190238362
2019-11-09,19.65150237230482,binancecoin,bnb,BNB,3016010887,155563947
2019-11-10,19.724033118326247,binancecoin,bnb,BNB,3027753879,157731752
2019-11-11,20.459061350938924,binancecoin,bnb,BNB,3140930310,213718365
2019-11-12,20.106983244842056,binancecoin,bnb,BNB,3087724598,191616951
2019-11-13,20.8702225038281,binancecoin,bnb,BNB,3200712593,210040979
2019-11-14,21.32174236869294,binancecoin,bnb,BNB,3274179213,177579377
2019-11-15,21.282928448937206,binancecoin,bnb,BNB,3264934236,224280844
2019-11-16,20.29927103181429,binancecoin,bnb,BNB,3115427069,202193597
2019-11-17,20.182283399603772,binancecoin,bnb,BNB,3093903226,206139071
2019-11-18,20.09585979748175,binancecoin,bnb,BNB,3069364634,204979868
2019-11-19,19.091819056623912,binancecoin,bnb,BNB,2929875034,194636286
2019-11-20,18.48443827957682,binancecoin,bnb,BNB,2829908505,175532220
2019-11-21,18.09425437978215,binancecoin,bnb,BNB,2776849838,177365413
2019-11-22,16.787903970858903,binancecoin,bnb,BNB,2575265675,198592122
2019-11-23,15.525739710711209,binancecoin,bnb,BNB,2375099394,329422502
2019-11-24,16.2671480543109,binancecoin,bnb,BNB,2498755252,225813970
2019-11-25,15.05671664123601,binancecoin,bnb,BNB,2339130867,229491352
2019-11-26,15.190301378096823,binancecoin,bnb,BNB,2335397726,224300192
2019-11-27,15.315763044273119,binancecoin,bnb,BNB,2353850328,172816405
2019-11-28,15.960055463126414,binancecoin,bnb,BNB,2447219831,209010534
2019-11-29,15.561385420788126,binancecoin,bnb,BNB,2387281534,141878650
2019-11-30,16.155944138818402,binancecoin,bnb,BNB,2479816860,213298946
2019-12-01,15.706698474503671,binancecoin,bnb,BNB,2410939854,195044683
2019-12-02,15.45494979771074,binancecoin,bnb,BNB,2370714811,193840543
2019-12-03,15.14311898663581,binancecoin,bnb,BNB,2326424403,180234082
2019-12-04,15.244517419197557,binancecoin,bnb,BNB,2341111791,191379595
2019-12-05,15.126556211344072,binancecoin,bnb,BNB,2324400981,221792063
2019-12-06,15.646634606310384,binancecoin,bnb,BNB,2401017472,254288921
2019-12-07,15.67247345886485,binancecoin,bnb,BNB,2399019210,230194170
2019-12-08,15.569021541425807,binancecoin,bnb,BNB,2390208907,219620354
2019-12-09,15.579235690297716,binancecoin,bnb,BNB,2392977301,214654752
2019-12-10,15.327630304627986,binancecoin,bnb,BNB,2350723770,176892874
2019-12-11,14.80075107726018,binancecoin,bnb,BNB,2271141392,177092319
2019-12-12,14.749627646983393,binancecoin,bnb,BNB,2261960517,166588192
2019-12-13,14.713131417378417,binancecoin,bnb,BNB,2262402193,158091955
2019-12-14,14.810220741564805,binancecoin,bnb,BNB,2272951579,164498254
2019-12-15,14.367813089313644,binancecoin,bnb,BNB,2205218684,160424902
2019-12-16,14.355063424677494,binancecoin,bnb,BNB,2205239116,166600618
2019-12-17,13.453104925231127,binancecoin,bnb,BNB,2066058407,167675616
2019-12-18,12.355426118876021,binancecoin,bnb,BNB,1900250905,182840088
2019-12-19,13.491954853443334,binancecoin,bnb,BNB,2070675410,221276214
2019-12-20,13.307270666913366,binancecoin,bnb,BNB,2041771179,157559456
2019-12-21,13.499499415457134,binancecoin,bnb,BNB,2071647692,202947983
2019-12-22,13.289084412414692,binancecoin,bnb,BNB,2039535646,190795847
2019-12-23,13.805614621722423,binancecoin,bnb,BNB,2110853076,203768506
2019-12-24,13.314382463392782,binancecoin,bnb,BNB,2045544930,162666681
2019-12-25,13.318980337418768,binancecoin,bnb,BNB,2046244983,186760807
2019-12-26,13.07505080457795,binancecoin,bnb,BNB,2006685206,139752557
2019-12-27,13.142355683940435,binancecoin,bnb,BNB,2017880019,154341640
2019-12-28,13.278340435460915,binancecoin,bnb,BNB,2035057674,168454467
2019-12-29,13.671553543014133,binancecoin,bnb,BNB,2101494900,191055609
2019-12-30,14.107027867793489,binancecoin,bnb,BNB,2161147034,214556552
2019-12-31,13.853563909099083,binancecoin,bnb,BNB,2126194408,180733324
2020-01-01,13.716390519164424,binancecoin,bnb,BNB,2103940814,168238324
2020-01-02,13.685902488392259,binancecoin,bnb,BNB,2099316231,184709056
2020-01-03,13.00717054213436,binancecoin,bnb,BNB,1995647509,157356597
2020-01-04,13.603275575206876,binancecoin,bnb,BNB,2088116795,177239685
